district,subject,grade,achievement,gap_gender,percent_ell,percent_sped,percent_frl,percent_native,percent_asian,percent_hispanic,percent_black,percent_white
COQUILLE SD 8,rla,4,4.78044784961472,-0.439217220659605,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,mth,5,5.71751301503892,0.221755617492775,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,5,5.74786927692322,-0.758485137331605,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,mth,6,6.2312829254916,-0.362311257306551,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,6,6.64868000276616,-1.93673106693247,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
CORBETT SD 39,mth,6,6.29966705671597,-0.112139004667768,0.023462784,0.078478962,0.24777329,0.01457976,0.024871355,0.072898798,0.011149229,0.87650084
CORBETT SD 39,rla,6,6.19750809477033,-1.32630742886012,0.023462784,0.078478962,0.24777329,0.01457976,0.024871355,0.072898798,0.011149229,0.87650084
CORVALLIS SD 509J,mth,3,3.23932536052826,0.0038715391104495,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,rla,3,3.42322496771494,-0.819307621150901,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,4,4.45382871068952,0.0539908683691366,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,rla,4,4.62629728029655,-1.27499447996373,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,5,5.28745622675005,1.00049281354167,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,6,6.6522374890425,0.591066969016016,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
COOS BAY SD 9,mth,3,1.25736473052563,0.150528448171798,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
COOS BAY SD 9,rla,3,1.36878095686825,-0.33083107827188,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
COOS BAY SD 9,rla,6,4.95272781067276,-0.893062329802205,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
CRESWELL SD 40,mth,3,3.02370266550257,-0.801161330634631,0.028938906,0.21061093,0.48769307,0.021041844,0.0091444338,0.11993463,0.0054845163,0.84439462
CRESWELL SD 40,rla,3,3.1758411156489,-1.2984950059507,0.028938906,0.21061093,0.48769307,0.021041844,0.0091444338,0.11993463,0.0054845163,0.84439462
CROOK COUNTY SD,mth,4,3.55297551560521,0.365418660987958,0.030944364,0.14542247,0.49832037,0.012931093,0.0065824939,0.17901787,0.0031476533,0.79832089
CROOK COUNTY SD,rla,4,3.99686001108263,0.0416758669061586,0.030944364,0.14542247,0.49832037,0.012931093,0.0065824939,0.17901787,0.0031476533,0.79832089
CROOK COUNTY SD,mth,5,4.19840621179997,0.0360625763528359,0.030944364,0.14542247,0.49832037,0.012931093,0.0065824939,0.17901787,0.0031476533,0.79832089
CROOK COUNTY SD,rla,5,4.7084652130124,-1.15324623025435,0.030944364,0.14542247,0.49832037,0.012931093,0.0065824939,0.17901787,0.0031476533,0.79832089
CULVER SD 4,mth,3,3.19100810668111,0.926169950568593,0.10698365,0.14413075,0.65707392,0.0084867794,0,0.33219144,0.010230706,0.64909106
CULVER SD 4,rla,3,3.25960210097585,-0.176630808138494,0.10698365,0.14413075,0.65707392,0.0084867794,0,0.33219144,0.010230706,0.64909106
CULVER SD 4,mth,4,3.27575873791927,-0.507298733125944,0.10698365,0.14413075,0.65707392,0.0084867794,0,0.33219144,0.010230706,0.64909106
CULVER SD 4,rla,4,3.68354306886823,-0.366430458106852,0.10698365,0.14413075,0.65707392,0.0084867794,0,0.33219144,0.010230706,0.64909106
DALLAS SD 2,mth,4,3.25672365572693,0.000984764696696,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DALLAS SD 2,rla,4,3.66905225435455,-0.631144393764861,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DALLAS SD 2,mth,5,4.49239749214243,-0.136899738818077,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DALLAS SD 2,rla,5,4.65094950348812,-0.722767419964328,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DALLAS SD 2,mth,6,6.05919948344809,0.283230549447995,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DALLAS SD 2,rla,6,5.45034071720208,-0.864554147981221,0.01480315,0.16409449,0.48387375,0.027539726,0.0056953286,0.11758058,0.0049820491,0.84420234
DAVID DOUGLAS SD 40,mth,3,1.03668835696172,0.0923388793204237,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,rla,3,1.3757885956218,-0.95806859865616,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,mth,4,2.30249545834438,0.22865788370128,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,rla,4,3.08412785444745,-0.361284273185588,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,mth,5,3.22371671611714,-0.430177336053199,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,rla,5,4.02567927178939,-1.15097854662946,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,mth,6,4.78458829424594,-0.224160967208114,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAVID DOUGLAS SD 40,rla,6,5.35702304417339,-1.01047430848707,0.2191311,0.12709604,0.76588869,0.0098813232,0.1540173,0.27894098,0.13246936,0.42469105
DAYTON SD 8,mth,3,1.28422555467021,0.0118003997149812,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
DAYTON SD 8,rla,3,2.20199763763444,-1.56201140075875,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
DAYTON SD 8,mth,4,2.78570218995256,-0.108806904284076,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
DAYTON SD 8,rla,4,2.64092633693507,-0.670931397001852,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
DAYTON SD 8,mth,5,4.26159473834021,-1.36479988574403,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
DAYTON SD 8,rla,5,4.68740474047861,-1.86325847626043,0.12575452,0.15191147,0.66678697,0.012379501,0.0042382968,0.39781147,0,0.58557075
EAGLE POINT SD 9,mth,3,1.27952466769477,0.30963807886653,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,rla,3,1.76329756020418,-0.763608538137815,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,mth,4,2.15427262037883,0.470467470630371,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,rla,4,2.49373360449543,-0.314747343297042,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,mth,5,3.06349141855211,0.578519570301408,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,rla,5,3.78287053861406,-0.696222529849344,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,mth,6,4.94968981293806,0.515044297991514,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
EAGLE POINT SD 9,rla,6,5.1110086424182,-0.361934603835773,0.079128169,0.14380479,0.5859195,0.0067242328,0.0034654296,0.28513792,0.0026297942,0.70204264
ESTACADA SD 108,mth,3,1.7095063460632,-0.64473936033843,0.048324514,0.11252204,0.46169615,0.0039321715,0.014461118,0.1414104,0.0099223768,0.83027393
ESTACADA SD 108,rla,3,1.93286947642987,-2.23946352587922,0.048324514,0.11252204,0.46169615,0.0039321715,0.014461118,0.1414104,0.0099223768,0.83027393
ESTACADA SD 108,mth,5,3.81070176316328,0.002622416271419,0.048324514,0.11252204,0.46169615,0.0039321715,0.014461118,0.1414104,0.0099223768,0.83027393
ESTACADA SD 108,rla,5,3.85896568098005,-1.17041357907197,0.048324514,0.11252204,0.46169615,0.0039321715,0.014461118,0.1414104,0.0099223768,0.83027393
FERN RIDGE SD 28J,mth,3,2.78972252399643,-0.265381143341855,0.011517615,0.19241193,0.51407409,0.029276602,0.005282369,0.074822389,0.0096284403,0.88099021
FERN RIDGE SD 28J,rla,3,3.56776858560471,-1.34659315112872,0.011517615,0.19241193,0.51407409,0.029276602,0.005282369,0.074822389,0.0096284403,0.88099021
FERN RIDGE SD 28J,rla,4,3.90865741186628,-0.441322509654815,0.011517615,0.19241193,0.51407409,0.029276602,0.005282369,0.074822389,0.0096284403,0.88099021
FERN RIDGE SD 28J,mth,6,4.63740885367263,0.455905946427784,0.011517615,0.19241193,0.51407409,0.029276602,0.005282369,0.074822389,0.0096284403,0.88099021
FERN RIDGE SD 28J,rla,6,4.72946448584952,-0.0332132377312804,0.011517615,0.19241193,0.51407409,0.029276602,0.005282369,0.074822389,0.0096284403,0.88099021
SIUSLAW SD 97J,mth,4,3.55836960637269,0.479214525338553,0.017113095,0.15773809,0.65385133,0.031031787,0.011582933,0.09520255,0.0018585065,0.86032426
SIUSLAW SD 97J,rla,4,4.12040399794893,0.670085945352863,0.017113095,0.15773809,0.65385133,0.031031787,0.011582933,0.09520255,0.0018585065,0.86032426
SIUSLAW SD 97J,mth,5,3.80674860298556,-0.52607335451565,0.017113095,0.15773809,0.65385133,0.031031787,0.011582933,0.09520255,0.0018585065,0.86032426
SIUSLAW SD 97J,rla,5,4.17049163741656,-1.30228883502137,0.017113095,0.15773809,0.65385133,0.031031787,0.011582933,0.09520255,0.0018585065,0.86032426
FOREST GROVE SD 15,mth,3,2.02584859393506,0.588158304177906,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,rla,3,1.84948190249508,-0.462726933403511,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,mth,4,3.20656814581927,0.0360076523820747,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,rla,4,3.6150900347806,-0.480353772002535,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,mth,5,4.33987575942721,0.176695348969501,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,rla,5,4.23459195751525,-1.2613914548705,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,mth,6,5.52425152424371,-0.776977351449931,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
FOREST GROVE SD 15,rla,6,5.54479915280186,-1.0533792775396,0.15999347,0.1717601,0.56197327,0.0049973442,0.0099950647,0.55809349,0.0066415947,0.42027256
GLADSTONE SD 115,mth,3,3.29973588973576,-0.0073344570072043,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,rla,3,3.19653506765659,0.149120272035483,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,mth,4,4.05731968769347,0.0315210459492279,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,rla,4,4.51605575657409,-1.59839951714186,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,mth,5,4.31526707151919,0.6703779794062,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,rla,5,5.44806382074166,-0.19792531953488,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,mth,6,5.55158433800262,-0.38940928790638,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLADSTONE SD 115,rla,6,6.04627005340682,-1.40861960372965,0.030858245,0.12102218,0.44886565,0.0050725807,0.013236512,0.17270675,0.013236512,0.79574764
GLIDE SD 12,mth,3,2.6480435088843,-0.405127579597376,0.0040160641,0.11646587,0.50072873,0.011837827,0,0.07558877,0,0.9125734
GLIDE SD 12,rla,3,3.34566139090324,-0.736570819696468,0.0040160641,0.11646587,0.50072873,0.011837827,0,0.07558877,0,0.9125734
GLIDE SD 12,mth,5,4.78991513310936,1.39467982341518,0.0040160641,0.11646587,0.50072873,0.011837827,0,0.07558877,0,0.9125734
GLIDE SD 12,rla,6,4.92311432739392,-1.68182010886585,0.0040160641,0.11646587,0.50072873,0.011837827,0,0.07558877,0,0.9125734
GRANTS PASS SD 7,mth,3,2.26136802368957,0.466186143382156,0.021081876,0.13368197,0.66243982,0.0095037827,0.0084091565,0.15412992,0.0045326957,0.82342446
GRANTS PASS SD 7,rla,3,2.95862798954429,0.124376286462898,0.021081876,0.13368197,0.66243982,0.0095037827,0.0084091565,0.15412992,0.0045326957,0.82342446
GRANTS PASS SD 7,mth,5,4.32405289830799,0.16451234179317,0.021081876,0.13368197,0.66243982,0.0095037827,0.0084091565,0.15412992,0.0045326957,0.82342446
GRANTS PASS SD 7,rla,5,4.85473532998097,-0.761792513396932,0.021081876,0.13368197,0.66243982,0.0095037827,0.0084091565,0.15412992,0.0045326957,0.82342446
GRANTS PASS SD 7,rla,6,5.80153097294937,-0.895628145938001,0.021081876,0.13368197,0.66243982,0.0095037827,0.0084091565,0.15412992,0.0045326957,0.82342446
GRESHAM-BARLOW SD 10J,mth,3,1.7396566022663,0.0694315409580647,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,rla,3,2.21260340411309,-1.0718063022048,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,mth,4,3.01300730385791,0.190513554690865,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,rla,4,3.31849704759832,-0.915889093276636,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,mth,5,3.96539476313199,0.297510196204873,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,rla,5,4.42620226402843,-0.4478912091075,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,mth,6,5.30360751656956,-0.422410093723519,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
GRESHAM-BARLOW SD 10J,rla,6,5.8926412091225,-0.90988704919238,0.10958676,0.14492393,0.59141898,0.010227237,0.029242704,0.31013727,0.034214389,0.61617839
HERMISTON SD 8,mth,3,3.03542443823137,-0.235496246683505,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,rla,3,2.87404599111412,-1.12551178559876,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,mth,4,4.28094535676207,-0.142462838724771,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,mth,5,5.43577085463356,-0.201874002166607,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,rla,5,5.01662795594334,-1.17290069213589,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,mth,6,6.2284435113981,-0.212223752740518,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HERMISTON SD 8,rla,6,6.15737991355545,-0.865342532171422,0.16987741,0.14185639,0.69331437,0.0038281612,0.0086973943,0.54800898,0.0046399529,0.43482551
HOOD RIVER COUNTY SD,mth,3,2.65567979423151,0.0099762211231251,0.18765311,0.1322881,0.5449177,0.012469199,0.011678053,0.44421273,0.0075419722,0.52409804
HOOD RIVER COUNTY SD,rla,3,2.61440855894127,-1.6209863230804,0.18765311,0.1322881,0.5449177,0.012469199,0.011678053,0.44421273,0.0075419722,0.52409804
HOOD RIVER COUNTY SD,mth,4,3.9342948779333,0.0955370575818448,0.18765311,0.1322881,0.5449177,0.012469199,0.011678053,0.44421273,0.0075419722,0.52409804
HOOD RIVER COUNTY SD,rla,4,4.11098171419438,-1.0085919485303,0.18765311,0.1322881,0.5449177,0.012469199,0.011678053,0.44421273,0.0075419722,0.52409804
JEFFERSON SD 14J,mth,3,1.30946542308749,0.452213422542193,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,rla,3,1.59577142701664,-0.830422961719174,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,mth,4,1.81101967146007,1.4246861381859,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,rla,4,3.27571987382028,-0.292553353421879,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,mth,5,3.86656158741972,0.446883909328149,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,rla,5,4.05610290419632,-0.374404837224341,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,mth,6,5.05362914817485,-0.555443208817387,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON SD 14J,rla,6,5.24861694004155,0.0969160591515828,0.10348837,0.16976744,0.60546255,0.0052319686,0,0.23442425,0.0092360312,0.75110775
JEFFERSON COUNTY SD 509J,mth,3,1.99177834923042,0.464433277496628,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JEFFERSON COUNTY SD 509J,rla,3,2.05453299179882,-0.56380715044344,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JEFFERSON COUNTY SD 509J,mth,5,2.45278800460481,-0.717392467068792,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JEFFERSON COUNTY SD 509J,rla,5,2.400871687575,-1.47994746619517,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JEFFERSON COUNTY SD 509J,mth,6,3.28365397866215,0.79271275345212,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JEFFERSON COUNTY SD 509J,rla,6,3.55226703480962,-0.546689028975055,0.23712374,0.18528429,0.8356359,0.33661345,0.0054174238,0.35291678,0.0058610402,0.29919133
JOHN DAY SD 3,mth,4,2.29540883100458,0.610968609135624,0.0048780488,0.16260162,0.51375389,0.0055760876,0,0.056364801,0.0076305331,0.93042862
JOHN DAY SD 3,rla,4,2.9035837422284,0.305492790066425,0.0048780488,0.16260162,0.51375389,0.0055760876,0,0.056364801,0.0076305331,0.93042862
JOHN DAY SD 3,mth,6,6.31510927533189,-1.18792117412186,0.0048780488,0.16260162,0.51375389,0.0055760876,0,0.056364801,0.0076305331,0.93042862
JOHN DAY SD 3,rla,6,5.97730803467216,-1.5905688824706,0.0048780488,0.16260162,0.51375389,0.0055760876,0,0.056364801,0.0076305331,0.93042862
JUNCTION CITY SD 69,mth,5,3.35452546593717,-0.0961273027172499,0.0297442,0.17192148,0.46240783,0.028363774,0.0091212373,0.11498496,0.0079905596,0.83953947
JUNCTION CITY SD 69,rla,5,4.18536387530963,-1.07513223807119,0.0297442,0.17192148,0.46240783,0.028363774,0.0091212373,0.11498496,0.0079905596,0.83953947
KLAMATH COUNTY SD,mth,3,2.32705382081963,0.392301559447432,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,rla,3,2.3348700207221,-0.658479765466318,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,mth,4,3.55071548074337,0.216520982829897,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,rla,4,3.56100849140197,-0.620924723020547,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,mth,5,4.33301480578576,0.34959666875245,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,rla,5,4.33490822154489,-0.646087972782271,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,mth,6,5.89879625272802,0.432158837606922,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH COUNTY SD,rla,6,5.91084597551823,-0.230646899223842,0.042325653,0.13526134,0.69602174,0.06898088,0.0082616722,0.21013881,0.0077274144,0.7048912
KLAMATH FALLS CITY SCHOOLS,mth,3,1.64519069931127,-0.161854109678127,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,rla,3,1.56607597608645,-0.836324412340515,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,mth,4,3.35280810585883,0.176494230075816,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,rla,4,2.68155482433502,-0.239183690811371,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,mth,5,4.04626705422006,0.428644350831394,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,rla,5,3.45689247215621,-0.860247345988197,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,mth,6,5.33800628799363,-0.681376760033694,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
KLAMATH FALLS CITY SCHOOLS,rla,6,5.16876731964042,-1.38925818379727,0.037504148,0.16561566,0.70990908,0.079734281,0.015550137,0.24326234,0.0081496583,0.65330362
LA GRANDE SD 1,rla,3,2.42070824064298,-0.312387718205021,0.025858415,0.16362865,0.53478473,0.021704493,0.010478289,0.092734434,0.0054848348,0.86959797
LA GRANDE SD 1,rla,4,3.22475722851647,-1.33559319175328,0.025858415,0.16362865,0.53478473,0.021704493,0.010478289,0.092734434,0.0054848348,0.86959797
